ESCUELA ALCALDE MAXIMILIANO POBLETE;ANTOF;ANTOFAGASTA;1;0;-23.661079000000000;-70.39682000000001;661
ESCUELA DARIO SALAS DIAZ;ANTOF;ANTOFAGASTA;1;0;-23.661020000000000;-70.39658400000000;633
ESCUELA GRECIA;ANTOF;ANTOFAGASTA;1;0;SIN INFO;SIN INFO;0
ESCUELA ROMULO J. PENA MATURANA;ANTOF;ANTOFAGASTA;1;0;-23.644140000000000;-70.38455200000000;634
ESCUELA JUAN LOPEZ;ANTOF;ANTOFAGASTA;1;0;-23.661209000000000;-70.39140300000000;588
ESCUELA REPUBLICA ARGENTINA;ANTOF;ANTOFAGASTA;1;0;-23.628611000000000;-70.39312000000000;538
LICEO BICENTENARIO ANDRÉS SABELLA;ANTOF;ANTOFAGASTA;1;0;-23.675770000000000;-70.41075900000000;1357
ESCUELA HUMBERTO GONZALEZ ECHEGOYEN;ANTOF;ANTOFAGASTA;1;0;-23.589371000000000;-70.38352200000000;1091
ESCUELA HUANCHACA;ANTOF;ANTOFAGASTA;1;0;-23.640711000000000;-70.39092300000000;332
ESCUELA DE PARVULOS MARCELA PAZ;ANTOF;ANTOFAGASTA;1;0;-23.626140590000000;-70.38031006000000;262
ESCUELA DE ADULTOS DR.ANTONIO RENDIC;ANTOF;ANTOFAGASTA;1;0;SIN INFO;SIN INFO;0
ESCUELA CLAUDIO MATTE PEREZ;ANTOF;ANTOFAGASTA;1;0;-23.637220000000000;-70.38762699999999;550
ESC DIFERENCIAL JUAN SANDOVAL CARRASCO;ANTOF;ANTOFAGASTA;1;0;-23.667127610000000;-70.39998627000000;181
ESCUELA ECUADOR;ANTOF;ANTOFAGASTA;1;0;-23.634991000000000;-70.39515700000000;738
